3244,1,0,2000,2100,100,0
2285,2,0,2100,2200,100,0
901,3,0,2200,2250,50,0
906,4,0,2250,2300,50,0
775,1,0,2300,2400,100,0
600,1,1,2400,2250,100,250
623,2,1,2250,2100,100,250
1000,3,0,2100,2150,50,0
586,3,0,2150,2200,50,0
756,3,0,2200,2250,50,0
754,1,1,2250,2100,100,250
570,3,0,2100,2150,50,0
654,3,0,2150,2200,50,0
1357,3,0,2200,2250,50,0
643,3,0,2250,2300,50,0
690,3,0,2300,2350,50,0
570,3,1,2350,2350,50,50
537,4,1,2350,2350,50,50
849,1,0,2350,2450,100,0
660,1,1,2450,2300,100,250
841,3,0,2300,2350,50,0
486,3,1,2350,2350,50,50
971,2,0,2350,2450,100,0
604,3,0,2450,2500,50,0
764,2,1,2500,2350,100,250
530,3,0,2350,2400,50,0
481,3,1,2400,2400,50,50
1074,4,1,2400,2400,50,50
1141,2,0,2400,2500,100,0
733,3,1,2500,2500,50,50
1069,2,1,2500,2350,100,250
515,3,1,2350,2350,50,50
1058,4,1,2350,2350,50,50
1810,1,1,2350,2200,100,250
420,3,0,2200,2250,50,0
723,3,1,2250,2250,50,50
584,3,0,2250,2300,50,0
863,3,0,2300,2350,50,0
882,4,0,2350,2400,50,0
1510,4,0,2400,2450,50,0
758,3,0,2450,2500,50,0
718,4,0,2500,2550,50,0
736,3,1,2550,2550,50,50
489,4,0,2550,2600,50,0
682,4,1,2600,2600,50,50
799,3,1,2600,2600,50,50
1122,3,1,2600,2600,50,50
636,4,1,2600,2600,50,50
1691,1,1,2600,2450,100,250
618,3,1,2450,2450,50,50
509,4,0,2450,2500,50,0
520,4,1,2500,2500,50,50
809,3,1,2500,2500,50,50
1559,3,0,2500,2550,50,0
748,3,1,2550,2550,50,50
583,3,1,2550,2550,50,50
1528,2,0,2550,2650,100,0
412,3,1,2650,2650,50,50
928,1,0,2650,2750,100,0
665,3,1,2750,2750,50,50
675,4,1,2750,2750,50,50
886,1,1,2750,2600,100,250
565,3,1,2600,2600,50,50
518,3,0,2600,2650,50,0
433,3,1,2650,2650,50,50
422,4,0,2650,2700,50,0
826,4,0,2700,2750,50,0
513,4,0,2750,2800,50,0
896,4,1,2800,2800,50,50
756,3,1,2800,2800,50,50
601,2,0,2800,2900,100,0
466,3,1,2900,2900,50,50
387,3,0,2900,2950,50,0
449,3,0,2950,3000,50,0
687,3,1,3000,3000,50,50
2437,4,1,3000,3000,50,50
1306,2,0,3000,3100,100,0
464,3,0,3100,3150,50,0
636,3,0,3150,3200,50,0
617,3,1,3200,3200,50,50
832,1,1,3200,3050,100,250
530,3,0,3050,3100,50,0
605,3,0,3100,3150,50,0
576,3,1,3150,3150,50,50
868,4,0,3150,3200,50,0
741,4,0,3200,3250,50,0
1030,4,1,3250,3250,50,50
828,3,1,3250,3250,50,50
852,2,1,3250,3100,100,250
387,3,0,3100,3150,50,0
348,3,1,3150,3150,50,50
499,4,0,3150,3200,50,0
485,4,1,3200,3200,50,50
422,3,0,3200,3250,50,0
772,3,1,3250,3250,50,50
431,4,0,3250,3300,50,0
535,4,1,3300,3300,50,50
872,3,1,3300,3300,50,50
905,3,0,3300,3350,50,0
402,3,1,3350,3350,50,50
